generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.880001,11.880000,0.255892,0.137003,0.411332
500,45.959999,12.060000,0.232172,0.136882,0.431365
1000,33.220001,12.060000,0.228856,0.139884,0.436138
1500,46.200001,12.120000,0.217822,0.135614,0.441246
2000,46.480000,12.180000,0.210181,0.138032,0.438536
2500,47.320000,12.460000,0.192616,0.129999,0.456855
3000,46.560001,12.700000,0.179528,0.129502,0.473927
3500,40.779999,12.920000,0.170279,0.126893,0.481484
4000,41.240002,12.840000,0.152648,0.123690,0.482696
4500,43.700001,12.860000,0.099533,0.109432,0.501233
5000,45.680000,12.600000,0.073016,0.106010,0.487803
