generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.260000,11.720000,0.273038,0.135751,0.422314
500,32.000000,12.720000,0.138365,0.108357,0.484565
1000,37.939999,12.640000,0.088608,0.109078,0.491910
1500,30.719999,12.700000,0.053543,0.111572,0.503680
2000,31.360001,12.340000,0.032415,0.102663,0.499102
2500,41.939999,12.220000,0.019640,0.118626,0.496160
3000,30.040001,12.340000,0.016207,0.106139,0.498223
3500,36.619999,12.540000,0.009569,0.103171,0.512600
4000,39.259998,12.640000,0.003165,0.092155,0.504319
4500,38.320000,13.020000,0.000000,0.093523,0.529615
5000,34.439999,12.520000,0.000000,0.099345,0.504557
