generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.360001,11.960000,0.240803,0.138045,0.440442
500,38.480000,13.400000,0.125373,0.105461,0.502679
1000,27.540001,12.940000,0.074189,0.109852,0.508897
1500,35.419998,13.080000,0.048930,0.102992,0.522686
2000,43.639999,12.860000,0.031104,0.101643,0.506855
2500,20.580000,12.780000,0.012520,0.092159,0.511657
3000,34.340000,12.100000,0.009917,0.105531,0.481358
3500,34.099998,12.720000,0.009434,0.101743,0.513047
4000,31.540001,12.660000,0.006319,0.088778,0.511764
4500,31.139999,11.540000,0.003466,0.118151,0.472954
5000,33.040001,12.460000,0.003210,0.091406,0.499636
