generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,27.500000,11.400000,0.228070,0.136579,0.402034
500,38.139999,13.000000,0.129231,0.119017,0.500621
1000,32.040001,12.740000,0.072214,0.103186,0.500136
1500,28.299999,12.820000,0.046802,0.109412,0.500949
2000,30.980000,12.960000,0.033951,0.097945,0.518120
2500,27.900000,12.760000,0.025078,0.103436,0.510803
3000,28.700001,12.680000,0.012618,0.098908,0.511263
3500,39.680000,12.300000,0.006504,0.106345,0.507314
4000,33.119999,12.480000,0.000000,0.094446,0.514703
4500,26.660000,12.360000,0.000000,0.102259,0.508569
5000,28.879999,12.000000,0.000000,0.106215,0.493130
