generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.660000,11.140000,0.251346,0.145691,0.399246
500,45.259998,12.020000,0.196339,0.134107,0.451669
1000,39.080002,13.200000,0.139394,0.110010,0.515263
1500,39.180000,13.060000,0.070444,0.107548,0.515552
2000,46.139999,12.560000,0.038217,0.100581,0.507448
2500,43.200001,12.360000,0.032362,0.111314,0.502064
3000,32.680000,12.260000,0.029364,0.104844,0.505246
3500,46.320000,12.320000,0.022727,0.101531,0.506145
4000,40.599998,12.340000,0.016207,0.103112,0.502585
4500,35.900002,12.580000,0.012719,0.096797,0.507493
5000,25.959999,12.440000,0.006431,0.082633,0.510364
