generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.459999,12.620000,0.244057,0.128929,0.450337
500,21.799999,13.540000,0.141802,0.105608,0.520390
1000,35.119999,13.540000,0.082718,0.094015,0.535967
1500,40.919998,12.820000,0.053042,0.086301,0.511323
2000,25.040001,12.300000,0.016260,0.096039,0.501021
2500,27.920000,12.720000,0.012579,0.102186,0.523740
3000,22.200001,12.780000,0.003130,0.091048,0.509480
3500,32.540001,12.500000,0.003200,0.070002,0.513851
4000,37.060001,12.380000,0.000000,0.099965,0.503175
4500,25.780001,12.300000,0.000000,0.104677,0.499049
5000,36.459999,12.480000,0.000000,0.081866,0.504074
