generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.259998,11.860000,0.242833,0.140713,0.416651
500,38.419998,12.720000,0.154088,0.123850,0.478986
1000,42.180000,13.400000,0.083582,0.094225,0.523122
1500,39.419998,13.220000,0.045386,0.090794,0.524227
2000,30.180000,12.500000,0.016000,0.097924,0.506161
2500,32.380001,12.760000,0.003135,0.096133,0.522772
3000,36.099998,12.240000,0.003268,0.106883,0.496097
3500,30.420000,12.160000,0.003289,0.106233,0.489237
4000,39.500000,11.760000,0.003401,0.105267,0.477081
4500,33.459999,11.860000,0.003373,0.101088,0.481387
5000,30.320000,11.820000,0.003384,0.109830,0.479053
