generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.160000,11.820000,0.257191,0.138409,0.413584
500,37.139999,12.440000,0.151125,0.120358,0.467611
1000,26.160000,13.160000,0.088146,0.110126,0.514590
1500,32.759998,12.120000,0.059406,0.117148,0.476792
2000,29.440001,12.760000,0.034483,0.105675,0.514136
2500,28.959999,12.400000,0.025806,0.099497,0.502077
3000,38.080002,12.240000,0.019608,0.089761,0.495945
3500,43.139999,11.660000,0.013722,0.101136,0.481798
4000,29.980000,12.180000,0.013136,0.103943,0.490940
4500,37.840000,12.280000,0.013029,0.102595,0.499658
5000,43.799999,12.320000,0.006494,0.101304,0.507185
