generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.580002,11.040000,0.213768,0.145101,0.404879
500,31.740000,12.280000,0.140065,0.123893,0.459828
1000,46.459999,12.400000,0.116129,0.123516,0.469140
1500,43.480000,12.480000,0.096154,0.121986,0.478707
2000,36.000000,13.080000,0.058104,0.101920,0.521533
2500,35.180000,13.060000,0.039816,0.107921,0.527816
3000,34.799999,12.660000,0.041074,0.101454,0.507112
3500,37.480000,12.780000,0.025039,0.096071,0.519493
4000,46.259998,12.500000,0.016000,0.100611,0.514399
4500,41.240002,12.440000,0.006431,0.091114,0.509794
5000,43.480000,12.140000,0.003295,0.088537,0.493855
