generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,28.879999,11.960000,0.237458,0.138314,0.432447
500,40.919998,12.680000,0.148265,0.115133,0.487407
1000,32.820000,12.160000,0.082237,0.115226,0.480153
1500,41.419998,12.620000,0.047544,0.102369,0.507272
2000,32.520000,12.420000,0.022544,0.100490,0.502092
2500,30.559999,12.320000,0.016234,0.104616,0.485227
3000,41.759998,12.780000,0.015649,0.094860,0.512864
3500,30.100000,12.200000,0.016393,0.115618,0.495297
4000,27.080000,11.740000,0.003407,0.096908,0.476116
4500,33.759998,12.420000,0.003221,0.094566,0.513735
5000,28.480000,12.000000,0.000000,0.083657,0.503471
