generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.160000,11.720000,0.232082,0.143144,0.424429
500,39.200001,12.820000,0.127925,0.112619,0.496388
1000,32.619999,12.800000,0.087500,0.116925,0.505742
1500,36.099998,12.660000,0.053712,0.113750,0.500943
2000,29.680000,12.860000,0.031104,0.095019,0.518652
2500,32.919998,12.820000,0.021841,0.100291,0.509615
3000,37.099998,12.300000,0.009756,0.109225,0.494478
3500,28.760000,12.540000,0.009569,0.102080,0.504081
4000,31.879999,12.540000,0.006380,0.099968,0.511798
4500,34.160000,12.080000,0.000000,0.111267,0.494628
5000,33.419998,12.560000,0.000000,0.087059,0.510031
