generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.639999,11.960000,0.257525,0.140271,0.426606
500,29.799999,12.620000,0.145800,0.119331,0.486252
1000,37.980000,12.840000,0.093458,0.112532,0.495418
1500,37.820000,12.700000,0.059843,0.109548,0.498617
2000,44.240002,12.200000,0.019672,0.110735,0.489326
2500,36.000000,12.120000,0.013201,0.091294,0.491983
3000,36.700001,12.420000,0.003221,0.089559,0.494665
3500,42.740002,12.140000,0.000000,0.112856,0.497197
4000,23.820000,12.760000,0.000000,0.097246,0.516480
4500,36.320000,12.540000,0.000000,0.093861,0.511729
5000,36.919998,12.700000,0.000000,0.103251,0.517537
