generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,27.080000,11.700000,0.249573,0.150099,0.421305
500,41.599998,13.080000,0.131498,0.119630,0.500514
1000,39.220001,12.860000,0.077760,0.103738,0.509007
1500,22.600000,13.420000,0.047690,0.096161,0.529717
2000,31.240000,12.480000,0.032051,0.094833,0.505129
2500,23.680000,12.360000,0.019417,0.091389,0.500407
3000,29.680000,12.440000,0.012862,0.083931,0.502963
3500,33.639999,12.440000,0.009646,0.105868,0.506664
4000,25.740000,12.580000,0.003180,0.089280,0.513260
4500,17.139999,12.340000,0.000000,0.097250,0.503620
5000,29.000000,12.320000,0.000000,0.107062,0.520975
