generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.840000,12.060000,0.258706,0.138312,0.422220
500,33.439999,12.580000,0.136725,0.125481,0.486649
1000,30.160000,12.620000,0.088748,0.105855,0.487798
1500,39.720001,12.920000,0.074303,0.107532,0.503242
2000,33.720001,12.620000,0.047544,0.103482,0.497176
2500,25.879999,12.000000,0.033333,0.106318,0.475160
3000,32.820000,12.960000,0.024691,0.098733,0.516289
3500,27.440001,12.600000,0.009524,0.110120,0.508697
4000,35.080002,12.020000,0.003328,0.105685,0.478054
4500,42.919998,11.680000,0.003425,0.093974,0.470549
5000,37.959999,12.360000,0.003236,0.105480,0.491780
