generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.000000,13.020000,0.267281,0.129523,0.458637
500,38.560001,13.600000,0.132353,0.111748,0.511513
1000,35.880001,13.040000,0.070552,0.109661,0.508182
1500,36.939999,12.920000,0.052632,0.100323,0.512412
2000,42.099998,13.060000,0.036753,0.103573,0.519953
2500,41.020000,12.820000,0.028081,0.106332,0.506849
3000,42.080002,13.100000,0.021374,0.099541,0.519587
3500,32.160000,12.080000,0.016556,0.114884,0.482791
4000,36.639999,12.620000,0.009509,0.090442,0.518051
4500,27.600000,12.540000,0.006380,0.099444,0.509590
5000,34.279999,12.460000,0.006421,0.099089,0.500630
