generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.200001,11.820000,0.260575,0.143780,0.404336
500,33.459999,12.680000,0.201893,0.125796,0.460027
1000,34.720001,13.160000,0.136778,0.113747,0.496161
1500,37.919998,13.180000,0.091047,0.104691,0.510274
2000,43.580002,12.780000,0.059468,0.102691,0.518562
2500,48.860001,12.700000,0.059843,0.109718,0.515497
3000,30.400000,12.820000,0.043682,0.103784,0.516319
3500,48.860001,12.620000,0.044374,0.097826,0.508800
4000,49.299999,12.580000,0.038156,0.098933,0.508026
4500,47.380001,12.540000,0.038278,0.095270,0.506889
5000,48.740002,12.580000,0.038156,0.091770,0.511489
