generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.700001,11.680000,0.280822,0.141406,0.396088
500,35.419998,12.840000,0.165109,0.120097,0.481255
1000,41.759998,12.700000,0.097638,0.116340,0.497033
1500,35.660000,13.020000,0.058372,0.109710,0.517914
2000,24.820000,13.200000,0.030303,0.097903,0.533048
2500,30.400000,13.200000,0.027273,0.085137,0.531586
3000,38.799999,13.040000,0.018405,0.094039,0.520455
3500,44.360001,12.860000,0.012442,0.086641,0.525818
4000,45.880001,13.160000,0.009119,0.095478,0.538516
4500,28.900000,13.060000,0.003063,0.096423,0.536547
5000,38.220001,13.060000,0.000000,0.071207,0.539590
