generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,25.900000,11.300000,0.226549,0.141306,0.404957
500,33.400002,12.660000,0.142180,0.117876,0.470270
1000,46.439999,12.640000,0.107595,0.118686,0.484294
1500,39.520000,12.680000,0.066246,0.109935,0.494098
2000,43.119999,12.280000,0.035831,0.111774,0.498031
2500,41.200001,12.460000,0.009631,0.104634,0.510553
3000,31.860001,12.200000,0.006557,0.095083,0.490059
3500,45.959999,12.240000,0.003268,0.095560,0.497469
4000,43.259998,12.120000,0.003300,0.103282,0.492597
4500,45.840000,12.020000,0.003328,0.108603,0.491775
5000,35.439999,11.880000,0.003367,0.106141,0.482851
