generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.980000,11.400000,0.235088,0.144238,0.405076
500,36.580002,12.520000,0.146965,0.120284,0.477586
1000,28.700001,12.520000,0.079872,0.111679,0.490055
1500,36.119999,12.340000,0.051864,0.112584,0.495407
2000,30.160000,12.540000,0.035088,0.111881,0.498509
2500,40.340000,12.680000,0.012618,0.099977,0.506519
3000,33.400002,12.560000,0.009554,0.103217,0.504863
3500,36.919998,12.500000,0.006400,0.099009,0.505161
4000,33.040001,12.120000,0.003300,0.099687,0.489295
4500,26.320000,12.440000,0.003215,0.099675,0.507937
5000,32.400002,11.860000,0.003373,0.100364,0.475783
