generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.740002,11.460000,0.272251,0.146830,0.407958
500,31.440001,12.800000,0.128125,0.115773,0.486429
1000,36.680000,12.680000,0.059937,0.102521,0.509624
1500,44.259998,12.640000,0.028481,0.097266,0.505955
2000,31.379999,12.600000,0.022222,0.100185,0.508682
2500,43.500000,12.580000,0.006359,0.105706,0.509191
3000,27.680000,12.580000,0.000000,0.099905,0.515725
3500,42.000000,12.400000,0.000000,0.097294,0.507628
4000,25.580000,12.380000,0.000000,0.098140,0.506944
4500,31.059999,12.620000,0.000000,0.101156,0.529693
5000,41.680000,12.680000,0.000000,0.100535,0.521449
