generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.400002,11.220000,0.192513,0.139276,0.411835
500,34.540001,12.400000,0.116129,0.116172,0.469250
1000,23.299999,12.380000,0.074313,0.121193,0.488182
1500,34.840000,12.580000,0.054054,0.110062,0.491551
2000,32.240002,11.860000,0.033727,0.113811,0.467603
2500,36.320000,11.880000,0.016835,0.114446,0.472451
3000,28.740000,12.260000,0.006525,0.093737,0.497889
3500,34.000000,12.340000,0.000000,0.103916,0.499395
4000,25.639999,11.980000,0.000000,0.089132,0.486417
4500,30.799999,12.400000,0.000000,0.109165,0.505501
5000,32.299999,12.500000,0.000000,0.100810,0.514836
