generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,25.940001,11.960000,0.267559,0.139337,0.419926
500,29.780001,13.160000,0.158055,0.113854,0.501524
1000,37.919998,13.160000,0.097264,0.102381,0.516684
1500,17.959999,12.980000,0.064715,0.094927,0.518399
2000,39.279999,12.900000,0.037209,0.090938,0.529601
2500,29.940001,12.020000,0.019967,0.105909,0.498893
3000,31.080000,11.980000,0.016694,0.118543,0.492162
3500,37.080002,12.080000,0.013245,0.103289,0.482413
4000,33.060001,12.200000,0.013115,0.104962,0.494409
4500,23.900000,12.240000,0.009804,0.103410,0.500515
5000,39.080002,12.380000,0.006462,0.107521,0.504471
