generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,23.180000,11.760000,0.255102,0.138209,0.406354
500,38.480000,12.840000,0.127726,0.113303,0.484570
1000,40.220001,12.720000,0.066038,0.113012,0.503744
1500,33.660000,12.280000,0.045603,0.116910,0.488747
2000,29.920000,12.060000,0.029851,0.113364,0.485339
2500,31.520000,11.900000,0.023529,0.116246,0.483183
3000,28.340000,12.320000,0.012987,0.094184,0.501429
3500,38.240002,11.740000,0.006814,0.112890,0.477126
4000,45.759998,11.680000,0.003425,0.087430,0.477551
4500,35.119999,11.980000,0.003339,0.102571,0.485241
5000,37.959999,12.120000,0.003300,0.106813,0.489114
