generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,24.440001,11.280000,0.212766,0.138350,0.410946
500,38.020000,12.440000,0.131833,0.116333,0.478162
1000,42.779999,12.260000,0.084829,0.121116,0.478371
1500,32.740002,12.880000,0.043478,0.102014,0.509149
2000,23.980000,12.280000,0.032573,0.088806,0.491229
2500,32.400002,12.660000,0.022117,0.099071,0.511445
3000,35.880001,12.740000,0.012559,0.090479,0.526593
3500,43.099998,12.140000,0.003295,0.097833,0.494927
4000,39.520000,12.160000,0.003289,0.098195,0.497097
4500,24.400000,12.160000,0.003289,0.099006,0.494695
5000,41.200001,12.240000,0.003268,0.091937,0.513570
