generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.799999,12.240000,0.248366,0.127730,0.431733
500,37.380001,12.560000,0.130573,0.111412,0.481128
1000,32.200001,13.020000,0.070661,0.103736,0.505686
1500,30.600000,12.480000,0.041667,0.107412,0.502872
2000,39.259998,12.740000,0.021978,0.097892,0.512492
2500,31.400000,12.120000,0.013201,0.097696,0.487720
3000,28.200001,12.180000,0.006568,0.105253,0.490527
3500,37.599998,12.640000,0.003165,0.089758,0.511228
4000,29.040001,12.240000,0.003268,0.097523,0.498494
4500,38.340000,12.040000,0.003322,0.113281,0.481146
5000,35.480000,12.260000,0.003263,0.099323,0.502114
