generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,47.139999,12.200000,0.252459,0.136627,0.421630
500,37.360001,12.880000,0.164596,0.125118,0.489818
1000,18.660000,12.780000,0.090767,0.108345,0.505629
1500,44.759998,12.660000,0.053712,0.107883,0.490857
2000,34.139999,12.480000,0.032051,0.106130,0.493957
2500,37.720001,12.440000,0.025723,0.104935,0.501051
3000,40.340000,12.340000,0.012966,0.110651,0.498871
3500,37.799999,12.400000,0.000000,0.106403,0.499967
4000,16.320000,12.220000,0.000000,0.113887,0.497221
4500,37.180000,12.420000,0.000000,0.104809,0.498672
5000,32.060001,12.060000,0.000000,0.103263,0.505630
