generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.759998,12.140000,0.263591,0.143465,0.433266
500,45.480000,12.580000,0.127186,0.123132,0.482273
1000,39.700001,12.880000,0.068323,0.094727,0.510358
1500,20.240000,12.860000,0.027994,0.101020,0.513077
2000,29.559999,13.180000,0.018209,0.095089,0.535676
2500,27.379999,12.840000,0.015576,0.084215,0.519520
3000,28.799999,12.100000,0.013223,0.100458,0.498950
3500,38.400002,13.040000,0.006135,0.085206,0.517844
4000,34.180000,12.380000,0.003231,0.095479,0.500569
4500,34.959999,12.300000,0.000000,0.113661,0.489992
5000,30.340000,12.740000,0.000000,0.094065,0.523857
