generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,28.200001,12.600000,0.253968,0.131620,0.453934
500,38.400002,13.420000,0.146051,0.118057,0.505339
1000,34.439999,13.280000,0.087349,0.103805,0.520185
1500,32.040001,12.680000,0.053628,0.106342,0.506211
2000,35.419998,12.860000,0.021773,0.110324,0.518990
2500,46.500000,12.680000,0.022082,0.099788,0.511725
3000,28.280001,12.300000,0.016260,0.105645,0.497771
3500,37.919998,12.460000,0.009631,0.090221,0.495940
4000,33.520000,12.660000,0.006319,0.099556,0.522813
4500,34.419998,12.860000,0.003110,0.094240,0.518769
5000,39.200001,12.960000,0.003086,0.094623,0.525289
