generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,25.360001,11.400000,0.224561,0.142778,0.406103
500,45.160000,11.740000,0.194208,0.130840,0.425672
1000,48.139999,11.740000,0.170358,0.129087,0.431005
1500,41.779999,11.900000,0.154622,0.134653,0.442269
2000,47.160000,11.900000,0.137815,0.131830,0.449525
2500,47.779999,12.060000,0.129353,0.123282,0.458471
3000,45.419998,12.240000,0.120915,0.121147,0.468044
3500,41.459999,12.780000,0.106416,0.116974,0.493650
4000,47.799999,12.820000,0.096724,0.110182,0.505510
4500,44.240002,12.620000,0.072900,0.107463,0.500104
5000,43.419998,12.560000,0.054140,0.109788,0.495688
