generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.099998,12.260000,0.247961,0.137896,0.438229
500,45.520000,12.920000,0.136223,0.120277,0.496665
1000,29.360001,13.280000,0.087349,0.110410,0.519066
1500,29.780001,12.540000,0.063796,0.096194,0.498965
2000,24.540001,12.560000,0.047771,0.108325,0.501387
2500,29.240000,12.660000,0.041074,0.102530,0.508367
3000,38.320000,11.500000,0.013913,0.102650,0.470237
3500,45.720001,11.860000,0.010118,0.090606,0.486587
4000,27.520000,12.540000,0.006380,0.106699,0.508152
4500,45.320000,12.760000,0.006270,0.102700,0.519420
5000,37.439999,12.200000,0.006557,0.108823,0.500933
