generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.119999,11.460000,0.261780,0.148267,0.404935
500,41.380001,12.200000,0.206557,0.133924,0.440736
1000,43.639999,12.680000,0.160883,0.126524,0.477257
1500,42.500000,12.820000,0.143526,0.113337,0.487505
2000,46.040001,13.080000,0.097859,0.105875,0.509777
2500,37.520000,13.120000,0.076220,0.098266,0.506075
3000,27.480000,13.400000,0.053731,0.090861,0.532360
3500,46.040001,13.040000,0.046012,0.092526,0.517509
4000,33.020000,12.680000,0.037855,0.101102,0.505702
4500,48.080002,12.140000,0.026359,0.101676,0.492985
5000,25.799999,13.200000,0.021212,0.091039,0.536283
