generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.059999,12.160000,0.236842,0.131091,0.433509
500,35.160000,13.140000,0.158295,0.125439,0.488269
1000,34.900002,13.680000,0.093567,0.104917,0.529667
1500,29.120001,12.880000,0.052795,0.098952,0.508564
2000,32.160000,12.640000,0.037975,0.105260,0.501534
2500,24.799999,12.400000,0.016129,0.112105,0.506190
3000,31.900000,11.860000,0.010118,0.101631,0.480990
3500,25.860001,12.100000,0.003306,0.099893,0.484619
4000,36.680000,12.480000,0.000000,0.091785,0.510363
4500,42.799999,11.960000,0.000000,0.105543,0.491400
5000,33.580002,12.100000,0.000000,0.101281,0.487216
