generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.760000,11.880000,0.259259,0.144153,0.429754
500,33.599998,13.460000,0.163447,0.117726,0.509755
1000,26.219999,13.240000,0.096677,0.108634,0.518290
1500,40.139999,12.640000,0.056962,0.098025,0.502770
2000,32.500000,12.280000,0.029316,0.104073,0.488920
2500,37.759998,12.260000,0.013051,0.093452,0.498968
3000,29.879999,11.880000,0.003367,0.113709,0.492754
3500,37.380001,12.040000,0.000000,0.086874,0.489128
4000,36.680000,11.900000,0.000000,0.091955,0.488562
4500,37.459999,12.460000,0.000000,0.082433,0.510073
5000,37.959999,12.640000,0.000000,0.082447,0.517512
