generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.639999,12.200000,0.200000,0.134635,0.447624
500,49.520000,12.220000,0.199673,0.132895,0.449809
1000,48.580002,12.480000,0.192308,0.128497,0.458017
1500,49.480000,12.500000,0.192000,0.130161,0.458770
2000,49.639999,12.480000,0.192308,0.133697,0.458535
2500,49.639999,12.480000,0.192308,0.129690,0.458535
3000,49.639999,12.480000,0.192308,0.131297,0.458535
3500,49.639999,12.480000,0.192308,0.133697,0.458535
4000,46.360001,12.640000,0.189873,0.128268,0.469506
4500,47.919998,12.840000,0.186916,0.125505,0.480916
5000,48.759998,12.840000,0.186916,0.126422,0.481633
