generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.099998,12.100000,0.231405,0.141962,0.433651
500,36.660000,13.080000,0.140673,0.107816,0.499311
1000,30.600000,12.580000,0.066773,0.112257,0.499033
1500,26.600000,12.700000,0.059843,0.095248,0.508110
2000,34.740002,12.380000,0.029079,0.100635,0.496630
2500,33.160000,12.420000,0.016103,0.107900,0.500203
3000,31.040001,12.420000,0.012882,0.104238,0.505437
3500,27.900000,12.600000,0.012698,0.104812,0.513370
4000,41.400002,12.440000,0.006431,0.099236,0.518825
4500,28.180000,12.140000,0.003295,0.103600,0.500278
5000,31.799999,11.740000,0.003407,0.115232,0.480429
