generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.119999,11.520000,0.267361,0.142553,0.407275
500,25.020000,12.900000,0.133333,0.116123,0.489149
1000,34.439999,12.540000,0.089314,0.114747,0.485851
1500,37.400002,12.680000,0.056782,0.109403,0.509881
2000,30.980000,12.380000,0.035541,0.113765,0.497862
2500,30.280001,12.500000,0.032000,0.109638,0.500034
3000,37.619999,12.360000,0.009709,0.112789,0.504699
3500,30.840000,12.280000,0.006515,0.103754,0.504850
4000,34.919998,12.000000,0.003333,0.073149,0.493768
4500,39.639999,11.920000,0.003356,0.107252,0.480347
5000,29.700001,12.040000,0.000000,0.097870,0.493003
