generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.860001,11.200000,0.228571,0.145950,0.399292
500,35.540001,12.460000,0.131621,0.124107,0.477370
1000,26.440001,12.120000,0.085809,0.116136,0.473529
1500,28.280001,12.920000,0.052632,0.102535,0.510910
2000,42.619999,12.420000,0.025765,0.101977,0.508697
2500,41.939999,12.440000,0.019293,0.100223,0.500067
3000,32.500000,12.180000,0.013136,0.106147,0.487051
3500,35.820000,12.620000,0.006339,0.097726,0.510638
4000,33.660000,12.620000,0.003170,0.107656,0.522746
4500,40.660000,12.500000,0.003200,0.104490,0.507650
5000,32.680000,11.980000,0.000000,0.100935,0.488163
