generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.860001,11.840000,0.243243,0.139365,0.428934
500,26.540001,12.700000,0.119685,0.117363,0.483417
1000,23.480000,12.820000,0.087363,0.107778,0.505597
1500,28.360001,12.840000,0.037383,0.099485,0.514761
2000,45.119999,12.500000,0.025600,0.082075,0.503258
2500,34.320000,12.440000,0.009646,0.101784,0.498794
3000,30.760000,12.400000,0.009677,0.097125,0.510964
3500,38.380001,12.120000,0.006601,0.096313,0.487426
4000,30.780001,12.160000,0.000000,0.104621,0.505022
4500,25.559999,11.880000,0.000000,0.107503,0.476680
5000,37.400002,12.260000,0.000000,0.107739,0.499693
