generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.740002,10.900000,0.242202,0.149580,0.395344
500,32.720001,12.180000,0.160920,0.133374,0.451325
1000,29.040001,12.320000,0.097403,0.125858,0.466826
1500,43.500000,12.960000,0.055556,0.108384,0.515622
2000,35.820000,12.500000,0.025600,0.103136,0.502087
2500,35.180000,12.280000,0.013029,0.113759,0.508172
3000,25.100000,12.520000,0.009585,0.104892,0.504786
3500,45.139999,12.740000,0.009419,0.087586,0.513969
4000,33.680000,12.040000,0.009967,0.103403,0.496430
4500,24.340000,12.480000,0.009615,0.099309,0.503583
5000,33.980000,12.060000,0.006633,0.107492,0.486163
