generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.720001,11.880000,0.212121,0.135401,0.430209
500,35.020000,12.760000,0.112853,0.116008,0.481626
1000,34.279999,12.640000,0.060127,0.110425,0.491588
1500,34.580002,12.380000,0.032310,0.102625,0.489245
2000,27.920000,12.760000,0.025078,0.111094,0.513092
2500,37.180000,12.620000,0.019017,0.109846,0.515576
3000,26.219999,12.260000,0.009788,0.096742,0.496110
3500,22.740000,12.100000,0.006612,0.105240,0.489227
4000,39.759998,12.300000,0.006504,0.099841,0.501696
4500,31.980000,12.040000,0.006645,0.088582,0.493276
5000,31.959999,12.280000,0.006515,0.105337,0.489146
