generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.139999,11.180000,0.211091,0.143638,0.404491
500,43.779999,12.040000,0.102990,0.124374,0.459249
1000,40.660000,12.340000,0.064830,0.109002,0.488878
1500,46.340000,12.420000,0.051530,0.108320,0.490798
2000,48.099998,12.240000,0.045752,0.093996,0.484500
2500,43.900002,12.220000,0.045827,0.109363,0.483989
3000,46.439999,12.040000,0.043189,0.106659,0.480501
3500,48.320000,11.920000,0.036913,0.097950,0.474378
4000,47.599998,11.720000,0.030717,0.100231,0.460492
4500,47.560001,11.580000,0.031088,0.101869,0.455762
5000,47.000000,11.600000,0.031034,0.104046,0.458461
