generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,28.160000,11.420000,0.231173,0.141695,0.408666
500,25.139999,12.980000,0.117103,0.112064,0.493478
1000,42.500000,12.680000,0.082019,0.111516,0.491431
1500,30.719999,12.100000,0.056198,0.113170,0.475908
2000,40.279999,12.520000,0.035144,0.110384,0.501793
2500,26.760000,12.380000,0.025848,0.104758,0.492931
3000,39.720001,12.400000,0.019355,0.109361,0.502616
3500,44.240002,12.920000,0.012384,0.086299,0.519360
4000,35.720001,12.780000,0.009390,0.084040,0.514481
4500,28.360001,12.520000,0.009585,0.083535,0.505080
5000,38.520000,12.580000,0.006359,0.105696,0.513207
