generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,26.360001,12.360000,0.229773,0.136831,0.449036
500,37.180000,12.680000,0.119874,0.112612,0.480850
1000,30.059999,13.280000,0.066265,0.097314,0.530088
1500,40.299999,12.560000,0.035032,0.102034,0.504193
2000,29.520000,12.400000,0.019355,0.111318,0.501972
2500,39.939999,11.940000,0.010050,0.106799,0.477138
3000,22.600000,12.180000,0.003284,0.091067,0.491296
3500,34.520000,11.600000,0.003448,0.115724,0.475894
4000,32.320000,11.620000,0.003442,0.108329,0.465640
4500,33.560001,12.560000,0.000000,0.093481,0.511426
5000,34.759998,12.940000,0.000000,0.076069,0.525351
