generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.060001,11.700000,0.235897,0.143572,0.415696
500,40.320000,13.100000,0.125191,0.117808,0.505003
1000,37.860001,12.140000,0.072488,0.102618,0.486932
1500,29.360001,12.380000,0.048465,0.101447,0.486896
2000,35.560001,12.540000,0.031898,0.106450,0.497415
2500,37.799999,12.340000,0.019449,0.097966,0.499008
3000,27.959999,12.880000,0.015528,0.107570,0.524977
3500,30.860001,12.480000,0.009615,0.094781,0.513231
4000,28.559999,12.120000,0.003300,0.096443,0.498328
4500,32.340000,12.580000,0.000000,0.103408,0.508186
5000,44.380001,12.340000,0.000000,0.098186,0.502183
