generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.760000,11.100000,0.230631,0.149652,0.400362
500,33.880001,12.440000,0.128617,0.128665,0.490795
1000,33.459999,12.900000,0.074419,0.111571,0.506986
1500,31.080000,12.660000,0.047393,0.099218,0.500267
2000,35.799999,12.600000,0.038095,0.111022,0.512545
2500,38.439999,12.820000,0.021841,0.103334,0.522102
3000,43.020000,13.140000,0.018265,0.085040,0.538789
3500,22.860001,12.460000,0.016051,0.106005,0.499430
4000,33.740002,12.240000,0.009804,0.117117,0.499931
4500,41.740002,11.940000,0.010050,0.109840,0.480550
5000,39.220001,11.860000,0.006745,0.106977,0.479877
