generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.799999,12.480000,0.259615,0.134588,0.441836
500,33.020000,12.960000,0.141975,0.118535,0.484932
1000,29.760000,13.300000,0.075188,0.104272,0.519141
1500,31.959999,12.840000,0.052960,0.104661,0.498198
2000,37.020000,12.520000,0.038339,0.110137,0.494058
2500,33.000000,12.240000,0.016340,0.094032,0.508541
3000,31.180000,12.920000,0.006192,0.094777,0.521563
3500,35.119999,12.900000,0.003101,0.076467,0.520431
4000,29.840000,12.180000,0.003284,0.103420,0.488904
4500,31.080000,12.340000,0.000000,0.101751,0.493442
5000,33.220001,11.580000,0.000000,0.099774,0.477698
