generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.919998,12.400000,0.306452,0.144130,0.425576
500,36.959999,13.720000,0.177843,0.115604,0.505941
1000,38.820000,13.340000,0.116942,0.113139,0.514946
1500,27.620001,12.900000,0.074419,0.106156,0.512016
2000,34.240002,12.740000,0.047096,0.106181,0.514968
2500,35.880001,11.980000,0.030050,0.117692,0.478040
3000,31.120001,11.920000,0.020134,0.112564,0.469627
3500,27.080000,12.180000,0.016420,0.107367,0.484449
4000,24.820000,12.720000,0.012579,0.099361,0.507227
4500,28.299999,12.560000,0.006369,0.102332,0.511712
5000,24.120001,12.420000,0.006441,0.093792,0.504396
