generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.480000,12.160000,0.243421,0.134038,0.429186
500,30.040001,12.660000,0.123223,0.116944,0.486545
1000,29.920000,12.840000,0.071651,0.112981,0.501809
1500,36.439999,12.760000,0.056426,0.111699,0.507236
2000,28.379999,12.880000,0.043478,0.106711,0.510979
2500,28.500000,12.100000,0.033058,0.106740,0.483319
3000,17.900000,12.080000,0.019868,0.097338,0.491451
3500,43.840000,12.500000,0.012800,0.099228,0.514827
4000,21.600000,12.460000,0.012841,0.097942,0.504366
4500,45.900002,12.120000,0.006601,0.107661,0.488348
5000,47.279999,11.840000,0.006757,0.104991,0.472486
