generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.419998,11.160000,0.247312,0.145646,0.404213
500,30.000000,11.880000,0.124579,0.120478,0.454486
1000,35.259998,12.600000,0.066667,0.113396,0.495420
1500,32.099998,12.260000,0.048940,0.096835,0.490276
2000,37.240002,12.020000,0.036606,0.102759,0.480351
2500,32.439999,11.920000,0.023490,0.108359,0.480734
3000,40.340000,12.520000,0.012780,0.110817,0.509804
3500,28.320000,12.540000,0.006380,0.101033,0.510217
4000,39.779999,12.440000,0.003215,0.108423,0.516397
4500,36.459999,12.780000,0.003130,0.097865,0.509263
5000,28.959999,12.980000,0.003082,0.094029,0.525989
