generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,27.100000,11.700000,0.229060,0.136967,0.420742
500,40.380001,12.280000,0.127036,0.119053,0.467418
1000,27.280001,12.700000,0.066142,0.107710,0.506702
1500,43.680000,12.320000,0.045455,0.105637,0.480801
2000,42.060001,12.600000,0.019048,0.090142,0.508595
2500,26.500000,12.640000,0.012658,0.090597,0.514286
3000,26.700001,12.920000,0.009288,0.092974,0.522384
3500,34.480000,12.840000,0.009346,0.097950,0.522482
4000,22.980000,12.560000,0.009554,0.107282,0.510165
4500,33.520000,12.660000,0.009479,0.098241,0.514225
5000,30.340000,12.940000,0.006182,0.089506,0.528482
