generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.799999,12.260000,0.257749,0.135465,0.451681
500,39.500000,13.140000,0.143075,0.115919,0.504155
1000,46.759998,12.820000,0.127925,0.114453,0.489627
1500,49.639999,13.000000,0.126154,0.111421,0.496949
2000,35.240002,13.280000,0.093373,0.101898,0.515484
2500,44.200001,12.600000,0.050794,0.105050,0.503007
3000,37.380001,12.920000,0.030960,0.100124,0.517628
3500,48.660000,12.420000,0.019324,0.101705,0.503143
4000,49.160000,12.460000,0.016051,0.107271,0.501475
4500,48.759998,12.500000,0.016000,0.105891,0.503888
5000,49.619999,12.420000,0.016103,0.110345,0.500909
