generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.279999,11.760000,0.217687,0.139686,0.430402
500,40.360001,12.880000,0.130435,0.108899,0.504606
1000,36.639999,12.400000,0.087097,0.116917,0.482754
1500,37.759998,11.920000,0.057047,0.118521,0.465790
2000,24.600000,12.440000,0.038585,0.110887,0.498830
2500,43.160000,12.380000,0.025848,0.105928,0.493407
3000,35.099998,12.560000,0.015924,0.106202,0.513880
3500,33.160000,12.500000,0.009600,0.107794,0.501725
4000,30.860001,12.000000,0.003333,0.100788,0.484810
4500,43.279999,11.640000,0.003436,0.101831,0.463163
5000,37.939999,11.880000,0.000000,0.106994,0.479037
