generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,25.980000,12.040000,0.202658,0.127966,0.445971
500,35.299999,12.780000,0.122066,0.119733,0.489991
1000,26.740000,12.260000,0.055465,0.106979,0.485361
1500,36.720001,12.260000,0.032626,0.110346,0.496252
2000,32.880001,11.320000,0.017668,0.110628,0.459424
2500,38.959999,11.980000,0.006678,0.101552,0.497261
3000,32.619999,11.900000,0.003361,0.101459,0.488462
3500,25.440001,11.740000,0.003407,0.099935,0.485023
4000,24.940001,12.220000,0.003273,0.099704,0.500820
4500,34.480000,12.380000,0.000000,0.100318,0.495097
5000,27.080000,12.260000,0.000000,0.085791,0.501425
