generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,27.400000,11.920000,0.204698,0.135378,0.426496
500,31.000000,12.700000,0.138583,0.118496,0.480787
1000,37.840000,12.660000,0.072670,0.098669,0.501127
1500,41.200001,12.960000,0.049383,0.098926,0.517840
2000,37.040001,12.900000,0.027907,0.094167,0.517600
2500,43.919998,12.300000,0.022764,0.094022,0.495069
3000,41.720001,11.660000,0.020583,0.111887,0.472565
3500,46.540001,11.620000,0.020654,0.097197,0.468211
4000,46.639999,11.620000,0.020654,0.106018,0.466390
4500,48.259998,11.740000,0.020443,0.102596,0.468595
5000,46.560001,11.780000,0.020374,0.106876,0.469620
