generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.220001,12.140000,0.233937,0.133748,0.429032
500,41.180000,13.000000,0.129231,0.116240,0.490042
1000,38.599998,12.620000,0.079239,0.113703,0.488450
1500,26.580000,13.080000,0.048930,0.098311,0.510167
2000,40.200001,13.080000,0.024465,0.094504,0.527791
2500,32.040001,12.200000,0.013115,0.102537,0.489117
3000,31.799999,12.460000,0.006421,0.102189,0.501160
3500,27.379999,12.600000,0.000000,0.097540,0.517082
4000,34.919998,12.820000,0.000000,0.093505,0.523304
4500,26.959999,12.380000,0.000000,0.093833,0.500200
5000,28.400000,12.560000,0.000000,0.102723,0.508167
