generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.639999,12.100000,0.264463,0.142369,0.450752
500,39.860001,13.040000,0.138037,0.108323,0.490063
1000,35.259998,13.260000,0.093514,0.103584,0.520250
1500,36.419998,13.120000,0.060976,0.101910,0.521270
2000,39.080002,12.800000,0.040625,0.103904,0.507130
2500,37.000000,12.620000,0.025357,0.107774,0.505594
3000,33.480000,11.720000,0.017065,0.110326,0.473636
3500,36.880001,11.960000,0.006689,0.114027,0.481826
4000,34.959999,12.540000,0.006380,0.111772,0.509937
4500,34.459999,13.240000,0.003021,0.098008,0.535922
5000,41.599998,13.060000,0.003063,0.096559,0.527686
