generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.900002,12.160000,0.223684,0.129752,0.431359
500,48.619999,12.300000,0.208130,0.129509,0.437172
1000,48.200001,12.340000,0.207455,0.125951,0.441651
1500,47.799999,12.560000,0.191083,0.123082,0.456579
2000,48.320000,12.720000,0.179245,0.124735,0.469924
2500,48.639999,12.720000,0.172956,0.126368,0.474270
3000,48.740002,12.800000,0.168750,0.119948,0.477652
3500,43.000000,13.580000,0.120766,0.103495,0.519734
4000,44.840000,13.600000,0.114706,0.103878,0.524804
4500,40.919998,13.460000,0.106984,0.105979,0.524474
5000,35.840000,13.040000,0.092025,0.111147,0.507577
