generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.160000,11.800000,0.227119,0.137927,0.425736
500,30.900000,11.760000,0.139456,0.125338,0.450243
1000,29.219999,12.740000,0.087912,0.112192,0.500138
1500,37.040001,12.620000,0.050713,0.105966,0.499290
2000,29.639999,12.680000,0.025237,0.104279,0.512616
2500,41.080002,12.160000,0.013158,0.110694,0.489320
3000,32.880001,11.640000,0.006873,0.099435,0.471652
3500,45.360001,12.260000,0.006525,0.101729,0.498976
4000,38.779999,11.700000,0.000000,0.107491,0.473743
4500,36.599998,12.240000,0.000000,0.092359,0.492066
5000,43.419998,12.060000,0.000000,0.106305,0.488790
