generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.160000,12.020000,0.256240,0.133505,0.418605
500,33.480000,12.560000,0.143312,0.125886,0.473873
1000,29.840000,13.040000,0.082822,0.111197,0.512884
1500,32.240002,12.880000,0.049689,0.099792,0.514119
2000,39.119999,12.880000,0.034161,0.107759,0.512092
2500,32.480000,12.560000,0.028662,0.107488,0.498230
3000,27.299999,12.140000,0.016474,0.105188,0.492231
3500,28.100000,12.700000,0.006299,0.098293,0.525214
4000,37.400002,12.020000,0.006656,0.100084,0.483181
4500,31.820000,12.200000,0.003279,0.107866,0.490826
5000,36.740002,12.540000,0.000000,0.076376,0.511789
