generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,28.620001,12.220000,0.229133,0.136471,0.434020
500,47.119999,13.460000,0.151560,0.114283,0.508468
1000,42.779999,12.880000,0.090062,0.113611,0.494854
1500,44.160000,12.860000,0.068429,0.104222,0.508602
2000,33.099998,12.620000,0.038035,0.108950,0.502085
2500,33.540001,12.720000,0.022013,0.098749,0.506988
3000,26.820000,12.740000,0.012559,0.091568,0.509004
3500,29.280001,12.700000,0.009449,0.103255,0.509365
4000,36.639999,12.760000,0.006270,0.099978,0.512631
4500,31.940001,12.740000,0.003140,0.106712,0.523381
5000,28.440001,12.340000,0.003241,0.102613,0.508803
