generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.000000,12.280000,0.244300,0.141515,0.448709
500,49.340000,12.180000,0.239737,0.145792,0.443842
1000,49.340000,12.180000,0.239737,0.145792,0.443842
1500,48.939999,12.160000,0.240132,0.144584,0.442456
2000,49.639999,12.200000,0.236066,0.145121,0.443185
2500,49.680000,12.220000,0.235679,0.142407,0.443149
3000,49.720001,12.240000,0.235294,0.141763,0.444532
3500,49.759998,12.280000,0.234528,0.141807,0.446134
4000,49.759998,12.280000,0.234528,0.139106,0.446134
4500,48.520000,12.680000,0.220820,0.133670,0.456822
5000,49.459999,12.720000,0.216981,0.137464,0.459732
