generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.480000,11.720000,0.221843,0.144185,0.425614
500,37.820000,12.260000,0.153344,0.130422,0.464772
1000,42.520000,12.500000,0.086400,0.116602,0.492204
1500,42.639999,12.860000,0.071540,0.104065,0.506431
2000,48.340000,12.560000,0.070064,0.118335,0.492678
2500,46.619999,12.520000,0.063898,0.114760,0.486946
3000,41.139999,12.060000,0.053068,0.115071,0.469435
3500,22.360001,11.880000,0.053872,0.112276,0.468097
4000,28.040001,12.200000,0.039344,0.104080,0.486063
4500,38.220001,12.560000,0.031847,0.094260,0.502671
5000,34.520000,12.460000,0.019262,0.106752,0.504352
