generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,46.520000,11.940000,0.207705,0.145490,0.437545
500,30.059999,13.360000,0.128743,0.107854,0.501541
1000,30.360001,13.340000,0.062969,0.096122,0.518793
1500,38.619999,12.560000,0.041401,0.105201,0.500743
2000,36.500000,12.180000,0.032841,0.112492,0.489429
2500,32.700001,12.740000,0.021978,0.092248,0.514490
3000,29.760000,12.420000,0.016103,0.098902,0.496254
3500,27.420000,12.340000,0.003241,0.117378,0.503243
4000,33.560001,12.220000,0.003273,0.099735,0.490524
4500,34.200001,11.940000,0.000000,0.111881,0.486539
5000,32.200001,11.680000,0.000000,0.102014,0.481407
