generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.020000,11.820000,0.267343,0.139053,0.415873
500,30.139999,13.240000,0.157100,0.116271,0.503309
1000,38.400002,12.980000,0.083205,0.109949,0.503465
1500,35.459999,12.660000,0.050553,0.107401,0.494456
2000,25.139999,12.500000,0.032000,0.109293,0.497799
2500,28.980000,12.740000,0.021978,0.092428,0.520414
3000,30.780001,12.760000,0.006270,0.104459,0.515447
3500,38.480000,12.740000,0.006279,0.100556,0.518866
4000,38.799999,12.380000,0.006462,0.101416,0.504526
4500,39.400002,12.660000,0.006319,0.088703,0.514149
5000,29.559999,12.220000,0.006547,0.106430,0.508203
